sample_id	top_group	top_prob	second_group	second_prob	prob_gap	n_snps_used	confidence	panel_id	group_col	rep	fold	true_group	correct
ComAnj1	E_Africa	0.68	W_Africa	0.173	0.507	10989	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
ComGra1	E_Africa	0.639	W_Africa	0.194	0.445	10875	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
ComGra3	E_Africa	0.599	W_Africa	0.195	0.404	10971	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
ComMoh4	E_Africa	0.698	W_Africa	0.18	0.518	10923	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
ComMoh5	E_Africa	0.701	W_Africa	0.155	0.546	10979	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
MadMah4	E_Africa	0.83	W_Africa	0.079	0.751	10939	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
MadMan1	E_Africa	0.832	W_Africa	0.071	0.761	10927	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
MadMan3	E_Africa	0.764	W_Africa	0.136	0.628	10869	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
MadMan5	E_Africa	0.776	W_Africa	0.111	0.665	10932	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
MayDem3	E_Africa	0.79	W_Africa	0.119	0.671	10975	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
MaySad3	E_Africa	0.794	W_Africa	0.111	0.683	10977	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
CDKB05	C_Africa	0.428	E_Africa	0.367	0.061	10989	Uncertain	P2_subregion_within_africa	subregion	1	1	C_Africa	TRUE
CIBD01	E_Africa	0.442	W_Africa	0.409	0.033	10970	Uncertain	P2_subregion_within_africa	subregion	1	1	W_Africa	FALSE
ETMS02	E_Africa	0.632	W_Africa	0.192	0.44	10988	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
GHND02	E_Africa	0.448	W_Africa	0.371	0.077	10964	Uncertain	P2_subregion_within_africa	subregion	1	1	W_Africa	FALSE
MLBM05	W_Africa	0.433	E_Africa	0.423	0.01	10914	Uncertain	P2_subregion_within_africa	subregion	1	1	W_Africa	TRUE
MWZB01	E_Africa	0.491	S_Africa	0.299	0.192	10928	Uncertain	P2_subregion_within_africa	subregion	1	1	S_Africa	FALSE
NGNS02	E_Africa	0.553	W_Africa	0.312	0.241	7612	Low	P2_subregion_within_africa	subregion	1	1	W_Africa	FALSE
SDSG05	E_Africa	0.511	W_Africa	0.287	0.224	10842	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
SNBG05	W_Africa	0.505	E_Africa	0.351	0.154	10923	Uncertain	P2_subregion_within_africa	subregion	1	1	W_Africa	TRUE
UGEB02	E_Africa	0.63	W_Africa	0.171	0.459	10971	Low	P2_subregion_within_africa	subregion	1	1	E_Africa	TRUE
ZAMP02	E_Africa	0.485	S_Africa	0.285	0.2	10831	Low	P2_subregion_within_africa	subregion	1	1	S_Africa	FALSE
ComAnj2	E_Africa	0.652	W_Africa	0.173	0.479	10968	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
ComAnj3	E_Africa	0.706	W_Africa	0.158	0.548	10969	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
ComAnj5	E_Africa	0.699	W_Africa	0.157	0.542	10987	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
MadAmb2	E_Africa	0.814	S_Africa	0.088	0.726	10919	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
MadAmb4	E_Africa	0.82	W_Africa	0.08	0.74	10958	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
MadMah3	E_Africa	0.801	W_Africa	0.122	0.679	10963	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
MadMan2	E_Africa	0.801	W_Africa	0.092	0.709	10932	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
MadMan4	E_Africa	0.802	W_Africa	0.1	0.702	10930	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
CDKB03	C_Africa	0.46	E_Africa	0.277	0.183	10946	Uncertain	P2_subregion_within_africa	subregion	1	2	C_Africa	TRUE
CIBD03	E_Africa	0.454	W_Africa	0.379	0.075	10965	Uncertain	P2_subregion_within_africa	subregion	1	2	W_Africa	FALSE
CIBD04	E_Africa	0.506	W_Africa	0.347	0.159	10973	Uncertain	P2_subregion_within_africa	subregion	1	2	W_Africa	FALSE
ETMS01	E_Africa	0.594	W_Africa	0.252	0.342	10801	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
GHND05	E_Africa	0.463	W_Africa	0.401	0.062	10739	Uncertain	P2_subregion_within_africa	subregion	1	2	W_Africa	FALSE
KENB01	E_Africa	0.656	W_Africa	0.186	0.47	10988	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
KENB02	E_Africa	0.621	W_Africa	0.21	0.411	10989	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
MGAT06	E_Africa	0.766	W_Africa	0.117	0.649	10982	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
MLBM02	W_Africa	0.465	E_Africa	0.367	0.098	10982	Uncertain	P2_subregion_within_africa	subregion	1	2	W_Africa	TRUE
MWZB05	E_Africa	0.496	S_Africa	0.298	0.198	10952	Uncertain	P2_subregion_within_africa	subregion	1	2	S_Africa	FALSE
NGNS01	E_Africa	0.498	W_Africa	0.338	0.16	10938	Uncertain	P2_subregion_within_africa	subregion	1	2	W_Africa	FALSE
SDSG01	E_Africa	0.53	W_Africa	0.215	0.315	10957	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
UGEB03	E_Africa	0.604	W_Africa	0.25	0.354	10984	Low	P2_subregion_within_africa	subregion	1	2	E_Africa	TRUE
ZAMP04	E_Africa	0.465	S_Africa	0.268	0.197	10977	Uncertain	P2_subregion_within_africa	subregion	1	2	S_Africa	FALSE
ComGra6	E_Africa	0.671	S_Africa	0.148	0.523	10983	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
ComGra5	E_Africa	0.661	W_Africa	0.153	0.508	10919	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
ComMoh2	E_Africa	0.744	W_Africa	0.146	0.598	10988	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
MadAmb3	E_Africa	0.837	W_Africa	0.075	0.762	10965	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
MadMah1	E_Africa	0.807	W_Africa	0.105	0.702	10922	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
MayDem5	E_Africa	0.793	W_Africa	0.111	0.682	10967	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
MaySad5	E_Africa	0.775	W_Africa	0.129	0.646	10980	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
BIBJ01	E_Africa	0.606	W_Africa	0.226	0.38	10911	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
CDKB02	E_Africa	0.477	C_Africa	0.28	0.197	10928	Uncertain	P2_subregion_within_africa	subregion	1	3	C_Africa	FALSE
ETMS03	E_Africa	0.596	W_Africa	0.24	0.356	10993	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
ETMS04	E_Africa	0.622	W_Africa	0.237	0.385	10993	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
GHND03	E_Africa	0.446	W_Africa	0.407	0.039	10834	Uncertain	P2_subregion_within_africa	subregion	1	3	W_Africa	FALSE
KENB04	E_Africa	0.639	W_Africa	0.206	0.433	10989	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
KENB05	E_Africa	0.625	W_Africa	0.215	0.41	10964	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
MGAT05	E_Africa	0.815	W_Africa	0.112	0.703	10983	Low	P2_subregion_within_africa	subregion	1	3	E_Africa	TRUE
MLBM04	E_Africa	0.447	W_Africa	0.399	0.048	10978	Uncertain	P2_subregion_within_africa	subregion	1	3	W_Africa	FALSE
MWZB03	E_Africa	0.551	W_Africa	0.202	0.349	10950	Low	P2_subregion_within_africa	subregion	1	3	S_Africa	FALSE
NGNS03	W_Africa	0.473	E_Africa	0.401	0.072	10841	Uncertain	P2_subregion_within_africa	subregion	1	3	W_Africa	TRUE
SNBG01	E_Africa	0.445	W_Africa	0.39	0.055	10932	Uncertain	P2_subregion_within_africa	subregion	1	3	W_Africa	FALSE
SNBG03	W_Africa	0.42	E_Africa	0.404	0.016	10979	Uncertain	P2_subregion_within_africa	subregion	1	3	W_Africa	TRUE
ZAMP01	E_Africa	0.498	S_Africa	0.291	0.207	10918	Low	P2_subregion_within_africa	subregion	1	3	S_Africa	FALSE
MadAmb1	E_Africa	0.771	W_Africa	0.12	0.651	10956	Low	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
MadAmb5	E_Africa	0.896	S_Africa	0.045	0.851	10982	Moderate	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
MadMah2	E_Africa	0.888	S_Africa	0.052	0.836	10952	Moderate	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
MadMah5	E_Africa	0.84	W_Africa	0.086	0.754	10920	Low	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
MayDem1	E_Africa	0.853	W_Africa	0.085	0.768	10988	Moderate	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
MaySad1	E_Africa	0.772	W_Africa	0.113	0.659	10983	Low	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
BIBJ05	E_Africa	0.664	W_Africa	0.175	0.489	10844	Low	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
CDKB04	C_Africa	0.564	E_Africa	0.244	0.32	10978	Low	P2_subregion_within_africa	subregion	1	4	C_Africa	TRUE
CIBD02	E_Africa	0.481	W_Africa	0.364	0.117	10971	Uncertain	P2_subregion_within_africa	subregion	1	4	W_Africa	FALSE
CIBD05	E_Africa	0.445	W_Africa	0.409	0.036	10960	Uncertain	P2_subregion_within_africa	subregion	1	4	W_Africa	FALSE
ETMS05	E_Africa	0.491	W_Africa	0.358	0.133	10986	Uncertain	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
KENB03	E_Africa	0.608	W_Africa	0.216	0.392	10991	Low	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
MLBM01	W_Africa	0.452	E_Africa	0.419	0.033	10993	Uncertain	P2_subregion_within_africa	subregion	1	4	W_Africa	TRUE
MLBM03	E_Africa	0.456	W_Africa	0.392	0.064	10968	Uncertain	P2_subregion_within_africa	subregion	1	4	W_Africa	FALSE
SDSG02	E_Africa	0.551	W_Africa	0.252	0.299	10876	Low	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
SDSG03	E_Africa	0.636	W_Africa	0.219	0.417	10982	Low	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
SDSG04	E_Africa	0.492	W_Africa	0.298	0.194	10831	Uncertain	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
UGEB05	E_Africa	0.649	W_Africa	0.222	0.427	10980	Low	P2_subregion_within_africa	subregion	1	4	E_Africa	TRUE
ZAMP03	E_Africa	0.607	S_Africa	0.212	0.395	10868	Low	P2_subregion_within_africa	subregion	1	4	S_Africa	FALSE
ZAMP05	E_Africa	0.466	S_Africa	0.278	0.188	10976	Uncertain	P2_subregion_within_africa	subregion	1	4	S_Africa	FALSE
ComAnj4	E_Africa	0.705	W_Africa	0.135	0.57	10979	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
ComGra2	E_Africa	0.625	W_Africa	0.169	0.456	10922	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
ComMoh1	E_Africa	0.747	W_Africa	0.136	0.611	10795	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
ComMoh3	E_Africa	0.709	W_Africa	0.158	0.551	10840	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
MayDem2	E_Africa	0.798	W_Africa	0.1	0.698	10987	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
MayDem4	E_Africa	0.802	W_Africa	0.111	0.691	10980	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
MaySad2	E_Africa	0.739	W_Africa	0.17	0.569	10981	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
MaySad4	E_Africa	0.802	W_Africa	0.094	0.708	10983	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
BIBJ02	E_Africa	0.65	W_Africa	0.178	0.472	10886	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
BIBJ03	E_Africa	0.619	W_Africa	0.193	0.426	10957	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
BIBJ04	E_Africa	0.566	W_Africa	0.275	0.291	10972	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
CDKB01	C_Africa	0.397	E_Africa	0.317	0.08	10906	Uncertain	P2_subregion_within_africa	subregion	1	5	C_Africa	TRUE
GHND01	E_Africa	0.428	W_Africa	0.416	0.012	10965	Uncertain	P2_subregion_within_africa	subregion	1	5	W_Africa	FALSE
GHND04	W_Africa	0.437	E_Africa	0.41	0.027	10942	Uncertain	P2_subregion_within_africa	subregion	1	5	W_Africa	TRUE
MWZB02	E_Africa	0.499	S_Africa	0.303	0.196	10974	Uncertain	P2_subregion_within_africa	subregion	1	5	S_Africa	FALSE
MWZB04	E_Africa	0.507	S_Africa	0.282	0.225	10970	Low	P2_subregion_within_africa	subregion	1	5	S_Africa	FALSE
SNBG02	E_Africa	0.478	W_Africa	0.381	0.097	10964	Uncertain	P2_subregion_within_africa	subregion	1	5	W_Africa	FALSE
SNBG04	E_Africa	0.521	W_Africa	0.37	0.151	10972	Uncertain	P2_subregion_within_africa	subregion	1	5	W_Africa	FALSE
UGEB01	E_Africa	0.527	W_Africa	0.289	0.238	10971	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
UGEB04	E_Africa	0.593	W_Africa	0.269	0.324	10978	Low	P2_subregion_within_africa	subregion	1	5	E_Africa	TRUE
ComAnj3	E_Africa	0.668	W_Africa	0.197	0.471	10969	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
ComGra3	E_Africa	0.614	W_Africa	0.208	0.406	10971	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
ComGra6	E_Africa	0.651	W_Africa	0.169	0.482	10983	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
ComMoh2	E_Africa	0.754	W_Africa	0.138	0.616	10988	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
ComMoh3	E_Africa	0.711	W_Africa	0.167	0.544	10840	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
ComMoh5	E_Africa	0.705	W_Africa	0.158	0.547	10979	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
MadAmb4	E_Africa	0.856	W_Africa	0.079	0.777	10958	Moderate	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
MadMah4	E_Africa	0.853	W_Africa	0.083	0.77	10939	Moderate	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
MadMan3	E_Africa	0.796	W_Africa	0.122	0.674	10869	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
MaySad3	E_Africa	0.805	W_Africa	0.115	0.69	10977	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
BIBJ03	E_Africa	0.644	W_Africa	0.2	0.444	10957	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
BIBJ04	E_Africa	0.594	W_Africa	0.229	0.365	10972	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
CDKB05	C_Africa	0.427	E_Africa	0.346	0.081	10989	Uncertain	P2_subregion_within_africa	subregion	2	1	C_Africa	TRUE
GHND01	E_Africa	0.437	W_Africa	0.404	0.033	10965	Uncertain	P2_subregion_within_africa	subregion	2	1	W_Africa	FALSE
KENB03	E_Africa	0.601	W_Africa	0.199	0.402	10991	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
MLBM02	W_Africa	0.444	E_Africa	0.394	0.05	10982	Uncertain	P2_subregion_within_africa	subregion	2	1	W_Africa	TRUE
MWZB03	E_Africa	0.547	S_Africa	0.235	0.312	10950	Low	P2_subregion_within_africa	subregion	2	1	S_Africa	FALSE
NGNS02	E_Africa	0.547	W_Africa	0.322	0.225	7612	Low	P2_subregion_within_africa	subregion	2	1	W_Africa	FALSE
NGNS03	W_Africa	0.454	E_Africa	0.435	0.019	10841	Uncertain	P2_subregion_within_africa	subregion	2	1	W_Africa	TRUE
SNBG03	E_Africa	0.44	W_Africa	0.391	0.049	10979	Uncertain	P2_subregion_within_africa	subregion	2	1	W_Africa	FALSE
UGEB02	E_Africa	0.63	W_Africa	0.189	0.441	10971	Low	P2_subregion_within_africa	subregion	2	1	E_Africa	TRUE
ZAMP03	E_Africa	0.603	S_Africa	0.246	0.357	10868	Low	P2_subregion_within_africa	subregion	2	1	S_Africa	FALSE
ComGra2	E_Africa	0.621	W_Africa	0.176	0.445	10922	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
ComGra5	E_Africa	0.676	W_Africa	0.17	0.506	10919	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
MadAmb5	E_Africa	0.881	W_Africa	0.062	0.819	10982	Moderate	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
MayDem2	E_Africa	0.776	W_Africa	0.105	0.671	10987	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
MayDem5	E_Africa	0.816	W_Africa	0.092	0.724	10967	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
BIBJ02	E_Africa	0.665	W_Africa	0.167	0.498	10886	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
BIBJ05	E_Africa	0.691	W_Africa	0.18	0.511	10844	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
CDKB02	E_Africa	0.407	C_Africa	0.312	0.095	10928	Uncertain	P2_subregion_within_africa	subregion	2	2	C_Africa	FALSE
ETMS02	E_Africa	0.581	W_Africa	0.229	0.352	10988	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
GHND02	E_Africa	0.499	W_Africa	0.32	0.179	10964	Uncertain	P2_subregion_within_africa	subregion	2	2	W_Africa	FALSE
GHND05	E_Africa	0.436	W_Africa	0.421	0.015	10739	Uncertain	P2_subregion_within_africa	subregion	2	2	W_Africa	FALSE
KENB02	E_Africa	0.62	W_Africa	0.213	0.407	10989	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
KENB04	E_Africa	0.644	W_Africa	0.219	0.425	10989	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
MGAT05	E_Africa	0.797	W_Africa	0.116	0.681	10983	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
MLBM03	E_Africa	0.489	W_Africa	0.369	0.12	10968	Uncertain	P2_subregion_within_africa	subregion	2	2	W_Africa	FALSE
MLBM05	W_Africa	0.454	E_Africa	0.406	0.048	10914	Uncertain	P2_subregion_within_africa	subregion	2	2	W_Africa	TRUE
MWZB05	E_Africa	0.519	S_Africa	0.292	0.227	10952	Low	P2_subregion_within_africa	subregion	2	2	S_Africa	FALSE
SDSG04	E_Africa	0.506	W_Africa	0.288	0.218	10831	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
SNBG02	E_Africa	0.446	W_Africa	0.418	0.028	10964	Uncertain	P2_subregion_within_africa	subregion	2	2	W_Africa	FALSE
UGEB03	E_Africa	0.549	W_Africa	0.279	0.27	10984	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
UGEB05	E_Africa	0.611	W_Africa	0.227	0.384	10980	Low	P2_subregion_within_africa	subregion	2	2	E_Africa	TRUE
ZAMP02	E_Africa	0.55	S_Africa	0.239	0.311	10831	Low	P2_subregion_within_africa	subregion	2	2	S_Africa	FALSE
ComAnj1	E_Africa	0.679	W_Africa	0.163	0.516	10989	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
ComAnj5	E_Africa	0.733	W_Africa	0.131	0.602	10987	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
ComMoh1	E_Africa	0.739	W_Africa	0.134	0.605	10795	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
MadAmb3	E_Africa	0.844	W_Africa	0.078	0.766	10965	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
MadMah2	E_Africa	0.88	W_Africa	0.055	0.825	10952	Moderate	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
MadMan2	E_Africa	0.791	W_Africa	0.086	0.705	10932	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
MayDem4	E_Africa	0.828	W_Africa	0.098	0.73	10980	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
MaySad2	E_Africa	0.734	W_Africa	0.145	0.589	10981	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
BIBJ01	E_Africa	0.603	W_Africa	0.215	0.388	10911	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
CDKB03	C_Africa	0.476	E_Africa	0.287	0.189	10946	Uncertain	P2_subregion_within_africa	subregion	2	3	C_Africa	TRUE
CIBD01	E_Africa	0.491	W_Africa	0.377	0.114	10970	Uncertain	P2_subregion_within_africa	subregion	2	3	W_Africa	FALSE
ETMS05	E_Africa	0.463	W_Africa	0.399	0.064	10986	Uncertain	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
GHND04	E_Africa	0.455	W_Africa	0.402	0.053	10942	Uncertain	P2_subregion_within_africa	subregion	2	3	W_Africa	FALSE
KENB05	E_Africa	0.648	W_Africa	0.189	0.459	10964	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
MLBM01	E_Africa	0.431	W_Africa	0.418	0.013	10993	Uncertain	P2_subregion_within_africa	subregion	2	3	W_Africa	FALSE
MWZB01	E_Africa	0.526	S_Africa	0.276	0.25	10928	Low	P2_subregion_within_africa	subregion	2	3	S_Africa	FALSE
SDSG02	E_Africa	0.559	W_Africa	0.248	0.311	10876	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
SNBG01	E_Africa	0.427	W_Africa	0.392	0.035	10932	Uncertain	P2_subregion_within_africa	subregion	2	3	W_Africa	FALSE
SNBG05	W_Africa	0.522	E_Africa	0.35	0.172	10923	Uncertain	P2_subregion_within_africa	subregion	2	3	W_Africa	TRUE
UGEB04	E_Africa	0.569	W_Africa	0.253	0.316	10978	Low	P2_subregion_within_africa	subregion	2	3	E_Africa	TRUE
ZAMP04	E_Africa	0.476	S_Africa	0.278	0.198	10977	Uncertain	P2_subregion_within_africa	subregion	2	3	S_Africa	FALSE
ComAnj2	E_Africa	0.686	W_Africa	0.162	0.524	10968	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
ComAnj4	E_Africa	0.696	W_Africa	0.137	0.559	10979	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
ComGra1	E_Africa	0.611	W_Africa	0.213	0.398	10875	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
ComMoh4	E_Africa	0.733	W_Africa	0.142	0.591	10923	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
MadAmb1	E_Africa	0.779	W_Africa	0.108	0.671	10956	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
MadMah1	E_Africa	0.792	W_Africa	0.11	0.682	10922	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
MayDem1	E_Africa	0.836	W_Africa	0.091	0.745	10988	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
MaySad4	E_Africa	0.813	W_Africa	0.094	0.719	10983	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
MaySad5	E_Africa	0.749	W_Africa	0.119	0.63	10980	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
CDKB04	C_Africa	0.523	E_Africa	0.29	0.233	10978	Low	P2_subregion_within_africa	subregion	2	4	C_Africa	TRUE
CIBD03	E_Africa	0.447	W_Africa	0.4	0.047	10965	Uncertain	P2_subregion_within_africa	subregion	2	4	W_Africa	FALSE
CIBD04	E_Africa	0.491	W_Africa	0.351	0.14	10973	Uncertain	P2_subregion_within_africa	subregion	2	4	W_Africa	FALSE
CIBD05	E_Africa	0.433	W_Africa	0.402	0.031	10960	Uncertain	P2_subregion_within_africa	subregion	2	4	W_Africa	FALSE
KENB01	E_Africa	0.678	W_Africa	0.158	0.52	10988	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
MWZB02	E_Africa	0.499	S_Africa	0.308	0.191	10974	Uncertain	P2_subregion_within_africa	subregion	2	4	S_Africa	FALSE
SDSG01	E_Africa	0.517	W_Africa	0.247	0.27	10957	Low	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
SDSG05	E_Africa	0.5	W_Africa	0.307	0.193	10842	Uncertain	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
SNBG04	E_Africa	0.505	W_Africa	0.357	0.148	10972	Uncertain	P2_subregion_within_africa	subregion	2	4	W_Africa	FALSE
UGEB01	E_Africa	0.494	W_Africa	0.325	0.169	10971	Uncertain	P2_subregion_within_africa	subregion	2	4	E_Africa	TRUE
ZAMP05	E_Africa	0.483	S_Africa	0.271	0.212	10976	Low	P2_subregion_within_africa	subregion	2	4	S_Africa	FALSE
MadAmb2	E_Africa	0.84	S_Africa	0.071	0.769	10919	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
MadMah3	E_Africa	0.808	W_Africa	0.106	0.702	10963	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
MadMah5	E_Africa	0.803	W_Africa	0.099	0.704	10920	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
MadMan1	E_Africa	0.828	W_Africa	0.078	0.75	10927	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
MadMan4	E_Africa	0.813	W_Africa	0.107	0.706	10930	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
MadMan5	E_Africa	0.813	W_Africa	0.098	0.715	10932	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
MayDem3	E_Africa	0.826	W_Africa	0.098	0.728	10975	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
MaySad1	E_Africa	0.797	W_Africa	0.089	0.708	10983	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
CDKB01	C_Africa	0.413	E_Africa	0.337	0.076	10906	Uncertain	P2_subregion_within_africa	subregion	2	5	C_Africa	TRUE
CIBD02	E_Africa	0.46	W_Africa	0.389	0.071	10971	Uncertain	P2_subregion_within_africa	subregion	2	5	W_Africa	FALSE
ETMS01	E_Africa	0.612	W_Africa	0.251	0.361	10801	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
ETMS03	E_Africa	0.578	W_Africa	0.229	0.349	10993	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
ETMS04	E_Africa	0.614	W_Africa	0.248	0.366	10993	Low	P2_subregion_within_africa	subregion	2	5	E_Africa	TRUE
GHND03	E_Africa	0.494	W_Africa	0.387	0.107	10834	Uncertain	P2_subregion_within_africa	subregion	2	5	W_Africa	FALSE
