og	label	allowed_extra
OG4788	Blati	TRUE
OG4789	Bdors	TRUE
OG4789	Blati	TRUE
OG479	Bdors	TRUE
OG479	Blati	TRUE
OG4790	Bdors	TRUE
OG4790	Blati	TRUE
OG4791	Bdors	TRUE
OG4791	Blati	TRUE
OG4792	Bdors	TRUE
OG4792	Blati	TRUE
OG4793	Bdors	TRUE
OG4793	Blati	TRUE
OG4794	Bdors	TRUE
OG4794	Blati	TRUE
OG4795	Bdors	TRUE
OG4795	Blati	TRUE
OG4796	Bdors	TRUE
OG4796	Blati	TRUE
OG4797	Bdors	TRUE
OG4797	Blati	TRUE
OG4798	Bdors	TRUE
OG4798	Blati	TRUE
OG4799	Bdors	TRUE
OG4799	Blati	TRUE
OG48	Bdors	TRUE
OG48	Blati	TRUE
OG480	Bdors	TRUE
OG480	Blati	TRUE
OG4800	Bdors	TRUE
OG4800	Blati	TRUE
OG4801	Bdors	TRUE
OG4801	Blati	TRUE
OG4802	Bdors	TRUE
OG4802	Blati	TRUE
OG4803	Bdors	TRUE
OG4803	Blati	TRUE
OG4804	Bdors	TRUE
OG4804	Blati	TRUE
OG4805	Bdors	TRUE
OG4805	Blati	TRUE
OG4806	Bdors	TRUE
OG4806	Blati	TRUE
OG4807	Bdors	TRUE
OG4807	Blati	TRUE
OG4808	Bdors	TRUE
OG4808	Blati	TRUE
OG4809	Bdors	TRUE
OG4809	Blati	TRUE
OG481	Bdors	TRUE
OG481	Blati	TRUE
OG4810	Bdors	TRUE
OG4810	Blati	TRUE
OG4811	Bdors	TRUE
OG4811	Blati	TRUE
OG4812	Bdors	TRUE
OG4812	Blati	TRUE
OG4813	Bdors	TRUE
OG4813	Blati	TRUE
OG4814	Bdors	TRUE
OG4814	Blati	TRUE
OG4815	Bdors	TRUE
OG4815	Blati	TRUE
OG4816	Bdors	TRUE
OG4816	Blati	TRUE
OG4817	Bdors	TRUE
OG4817	Blati	TRUE
OG4818	Bdors	TRUE
OG4818	Blati	TRUE
OG4819	Bdors	TRUE
OG4819	Blati	TRUE
OG482	Bdors	TRUE
OG482	Blati	TRUE
OG4820	Bdors	TRUE
OG4820	Blati	TRUE
OG4821	Bdors	TRUE
OG4821	Blati	TRUE
OG4822	Bdors	TRUE
OG4822	Blati	TRUE
OG4823	Bdors	TRUE
OG4823	Blati	TRUE
OG4824	Bdors	TRUE
OG4824	Blati	TRUE
OG4825	Bdors	TRUE
OG4825	Blati	TRUE
OG4826	Bdors	TRUE
OG4826	Blati	TRUE
OG4827	Bdors	TRUE
OG4827	Blati	TRUE
OG4828	Bdors	TRUE
OG4828	Blati	TRUE
OG4829	Bdors	TRUE
OG4829	Blati	TRUE
OG483	Bdors	TRUE
OG483	Blati	TRUE
OG4830	Bdors	TRUE
OG4830	Blati	TRUE
OG4831	Bdors	TRUE
OG4831	Blati	TRUE
OG4832	Bdors	TRUE
OG4832	Blati	TRUE
OG4833	Bdors	TRUE
OG4833	Blati	TRUE
OG4834	Bdors	TRUE
OG4834	Blati	TRUE
OG4835	Bdors	TRUE
OG4835	Blati	TRUE
OG4836	Bdors	TRUE
OG4836	Blati	TRUE
OG4837	Bdors	TRUE
OG4837	Blati	TRUE
OG4838	Bdors	TRUE
OG4838	Blati	TRUE
OG4839	Bdors	TRUE
OG4839	Blati	TRUE
OG484	Bdors	TRUE
OG484	Blati	TRUE
OG4840	Bdors	TRUE
OG4840	Blati	TRUE
OG4841	Bdors	TRUE
OG4841	Blati	TRUE
OG4842	Bdors	TRUE
OG4842	Blati	TRUE
OG4843	Bdors	TRUE
OG4843	Blati	TRUE
OG4844	Bdors	TRUE
OG4844	Blati	TRUE
OG4845	Bdors	TRUE
OG4845	Blati	TRUE
OG4846	Bdors	TRUE
OG4846	Blati	TRUE
OG4847	Bdors	TRUE
OG4847	Blati	TRUE
OG4848	Bdors	TRUE
OG4848	Blati	TRUE
OG4849	Bdors	TRUE
OG4849	Blati	TRUE
OG485	Bdors	TRUE
OG485	Blati	TRUE
OG4850	Bdors	TRUE
OG4850	Blati	TRUE
OG4851	Bdors	TRUE
OG4851	Blati	TRUE
OG4852	Bdors	TRUE
OG4852	Blati	TRUE
OG4853	Bdors	TRUE
OG4853	Blati	TRUE
OG4854	Bdors	TRUE
OG4854	Blati	TRUE
OG4855	Bdors	TRUE
OG4855	Blati	TRUE
OG4856	Bdors	TRUE
OG4856	Blati	TRUE
OG4857	Bdors	TRUE
OG4857	Blati	TRUE
OG4858	Bdors	TRUE
OG4858	Blati	TRUE
OG4859	Bdors	TRUE
OG4859	Blati	TRUE
OG486	Bdors	TRUE
OG486	Blati	TRUE
OG4860	Bdors	TRUE
OG4860	Blati	TRUE
OG4861	Bdors	TRUE
OG4861	Blati	TRUE
OG4862	Bdors	TRUE
OG4862	Blati	TRUE
OG4863	Bdors	TRUE
OG4863	Blati	TRUE
OG4864	Bdors	TRUE
OG4864	Blati	TRUE
OG4865	Bdors	TRUE
OG4865	Blati	TRUE
OG4866	Bdors	TRUE
OG4866	Blati	TRUE
OG4867	Bdors	TRUE
OG4867	Blati	TRUE
OG4868	Bdors	TRUE
OG4868	Blati	TRUE
OG4869	Bdors	TRUE
OG4869	Blati	TRUE
OG487	Bdors	TRUE
OG487	Blati	TRUE
OG4870	Bdors	TRUE
OG4870	Blati	TRUE
OG4871	Bdors	TRUE
OG4871	Blati	TRUE
OG4872	Bdors	TRUE
OG4872	Blati	TRUE
OG4873	Bdors	TRUE
OG4873	Blati	TRUE
OG4874	Bdors	TRUE
OG4874	Blati	TRUE
OG4875	Bdors	TRUE
OG4875	Blati	TRUE
OG4876	Bdors	TRUE
OG4876	Blati	TRUE
OG4877	Bdors	TRUE
OG4877	Blati	TRUE
OG4878	Bdors	TRUE
OG4878	Blati	TRUE
OG4879	Bdors	TRUE
OG4879	Blati	TRUE
OG488	Bdors	TRUE
OG488	Blati	TRUE
OG4880	Bdors	TRUE
OG4880	Blati	TRUE
OG4881	Bdors	TRUE
OG4881	Blati	TRUE
OG4882	Bdors	TRUE
OG4882	Blati	TRUE
OG4883	Bdors	TRUE
OG4883	Blati	TRUE
OG4884	Bdors	TRUE
OG4884	Blati	TRUE
OG4885	Bdors	TRUE
OG4885	Blati	TRUE
OG4886	Bdors	TRUE
OG4886	Blati	TRUE
OG4887	Bdors	TRUE
OG4887	Blati	TRUE
OG4888	Bdors	TRUE
OG4888	Blati	TRUE
OG4889	Bdors	TRUE
OG4889	Blati	TRUE
OG489	Bdors	TRUE
OG489	Blati	TRUE
OG4890	Bdors	TRUE
OG4890	Blati	TRUE
OG4891	Bdors	TRUE
OG4891	Blati	TRUE
OG4892	Bdors	TRUE
OG4892	Blati	TRUE
OG4893	Bdors	TRUE
OG4893	Blati	TRUE
OG4894	Bdors	TRUE
OG4894	Blati	TRUE
OG4895	Bdors	TRUE
OG4895	Blati	TRUE
OG4896	Bdors	TRUE
OG4896	Blati	TRUE
OG4897	Bdors	TRUE
OG4897	Blati	TRUE
OG4898	Bdors	TRUE
OG4898	Blati	TRUE
OG4899	Bdors	TRUE
OG4899	Blati	TRUE
OG49	Bdors	TRUE
OG49	Blati	TRUE
OG490	Bdors	TRUE
OG490	Blati	TRUE
OG4900	Bdors	TRUE
OG4900	Blati	TRUE
OG4901	Bdors	TRUE
OG4901	Blati	TRUE
OG4902	Bdors	TRUE
OG4902	Blati	TRUE
OG4903	Bdors	TRUE
OG4903	Blati	TRUE
OG4904	Bdors	TRUE
OG4904	Blati	TRUE
OG4905	Bdors	TRUE
OG4905	Blati	TRUE
OG4906	Bdors	TRUE
OG4906	Blati	TRUE
OG4907	Bdors	TRUE
OG4907	Blati	TRUE
OG4908	Bdors	TRUE
OG4908	Blati	TRUE
OG4909	Bdors	TRUE
OG4909	Blati	TRUE
OG491	Bdors	TRUE
OG491	Blati	TRUE
OG4910	Bdors	TRUE
OG4910	Blati	TRUE
OG4911	Bdors	TRUE
OG4911	Blati	TRUE
OG4912	Bdors	TRUE
OG4912	Blati	TRUE
OG4913	Bdors	TRUE
OG4913	Blati	TRUE
OG4914	Bdors	TRUE
OG4914	Blati	TRUE
OG4915	Bdors	TRUE
OG4915	Blati	TRUE
OG4916	Bdors	TRUE
OG4916	Blati	TRUE
OG4917	Bdors	TRUE
OG4917	Blati	TRUE
OG4918	Bdors	TRUE
OG4918	Blati	TRUE
OG4919	Bdors	TRUE
OG4919	Blati	TRUE
OG492	Bdors	TRUE
OG492	Blati	TRUE
OG4920	Bdors	TRUE
OG4920	Blati	TRUE
OG4921	Bdors	TRUE
OG4921	Blati	TRUE
OG4922	Bdors	TRUE
OG4922	Blati	TRUE
OG4923	Bdors	TRUE
OG4923	Blati	TRUE
OG4924	Bdors	TRUE
OG4924	Blati	TRUE
OG4925	Bdors	TRUE
OG4925	Blati	TRUE
OG4926	Bdors	TRUE
OG4926	Blati	TRUE
OG4927	Bdors	TRUE
OG4927	Blati	TRUE
OG4928	Bdors	TRUE
OG4928	Blati	TRUE
OG4929	Bdors	TRUE
OG4929	Blati	TRUE
OG493	Bdors	TRUE
OG493	Blati	TRUE
OG4930	Bdors	TRUE
OG4930	Blati	TRUE
OG4931	Bdors	TRUE
OG4931	Blati	TRUE
OG4932	Bdors	TRUE
OG4932	Blati	TRUE
OG4933	Bdors	TRUE
OG4933	Blati	TRUE
OG4934	Bdors	TRUE
OG4934	Blati	TRUE
OG4935	Bdors	TRUE
OG4935	Blati	TRUE
OG4936	Bdors	TRUE
OG4936	Blati	TRUE
OG4937	Bdors	TRUE
OG4937	Blati	TRUE
OG4938	Bdors	TRUE
OG4938	Blati	TRUE
OG4939	Bdors	TRUE
OG4939	Blati	TRUE
OG494	Bdors	TRUE
OG494	Blati	TRUE
OG4940	Bdors	TRUE
OG4940	Blati	TRUE
OG4941	Bdors	TRUE
OG4941	Blati	TRUE
OG4942	Bdors	TRUE
OG4942	Blati	TRUE
OG4943	Bdors	TRUE
OG4943	Blati	TRUE
OG4944	Bdors	TRUE
OG4944	Blati	TRUE
OG4945	Bdors	TRUE
OG4945	Blati	TRUE
OG4946	Bdors	TRUE
OG4946	Blati	TRUE
OG4947	Bdors	TRUE
OG4947	Blati	TRUE
OG4948	Bdors	TRUE
OG4948	Blati	TRUE
OG4949	Bdors	TRUE
OG4949	Blati	TRUE
OG495	Bdors	TRUE
OG495	Blati	TRUE
OG4950	Bdors	TRUE
OG4950	Blati	TRUE
OG4951	Bdors	TRUE
OG4951	Blati	TRUE
OG4952	Bdors	TRUE
OG4952	Blati	TRUE
OG4953	Bdors	TRUE
OG4953	Blati	TRUE
OG4954	Bdors	TRUE
OG4954	Blati	TRUE
OG4955	Bdors	TRUE
OG4955	Blati	TRUE
OG4956	Bdors	TRUE
OG4956	Blati	TRUE
OG4957	Bdors	TRUE
OG4957	Blati	TRUE
OG4958	Bdors	TRUE
OG4958	Blati	TRUE
OG4959	Bdors	TRUE
OG4959	Blati	TRUE
OG496	Bdors	TRUE
OG496	Blati	TRUE
OG4960	Bdors	TRUE
OG4960	Blati	TRUE
OG4961	Bdors	TRUE
OG4961	Blati	TRUE
OG4962	Bdors	TRUE
OG4962	Blati	TRUE
OG4963	Bdors	TRUE
OG4963	Blati	TRUE
OG4964	Bdors	TRUE
OG4964	Blati	TRUE
OG4965	Bdors	TRUE
OG4965	Blati	TRUE
OG4966	Bdors	TRUE
OG4966	Blati	TRUE
OG4967	Bdors	TRUE
OG4967	Blati	TRUE
OG4968	Bdors	TRUE
OG4968	Blati	TRUE
OG4969	Bdors	TRUE
OG4969	Blati	TRUE
OG497	Bdors	TRUE
OG497	Blati	TRUE
OG4970	Bdors	TRUE
OG4970	Blati	TRUE
OG4971	Bdors	TRUE
OG4971	Blati	TRUE
OG4972	Bdors	TRUE
OG4972	Blati	TRUE
OG4973	Bdors	TRUE
OG4973	Blati	TRUE
OG4974	Bdors	TRUE
OG4974	Blati	TRUE
OG4975	Bdors	TRUE
OG4975	Blati	TRUE
OG4976	Bdors	TRUE
OG4976	Blati	TRUE
OG4977	Bdors	TRUE
OG4977	Blati	TRUE
OG4978	Bdors	TRUE
OG4978	Blati	TRUE
OG4979	Bdors	TRUE
OG4979	Blati	TRUE
OG498	Bdors	TRUE
OG498	Blati	TRUE
OG4980	Bdors	TRUE
OG4980	Blati	TRUE
OG4981	Bdors	TRUE
OG4981	Blati	TRUE
OG4982	Bdors	TRUE
OG4982	Blati	TRUE
OG4983	Bdors	TRUE
OG4983	Blati	TRUE
OG4984	Bdors	TRUE
OG4984	Blati	TRUE
OG4985	Bdors	TRUE
OG4985	Blati	TRUE
OG4986	Bdors	TRUE
OG4986	Blati	TRUE
OG4987	Bdors	TRUE
OG4987	Blati	TRUE
OG4988	Bdors	TRUE
OG4988	Blati	TRUE
OG4989	Bdors	TRUE
OG4989	Blati	TRUE
OG499	Bdors	TRUE
OG499	Blati	TRUE
OG4990	Bdors	TRUE
OG4990	Blati	TRUE
OG4991	Bdors	TRUE
OG4991	Blati	TRUE
OG4992	Bdors	TRUE
OG4992	Blati	TRUE
OG4993	Bdors	TRUE
OG4993	Blati	TRUE
OG4994	Bdors	TRUE
OG4994	Blati	TRUE
OG4995	Bdors	TRUE
OG4995	Blati	TRUE
OG4996	Bdors	TRUE
OG4996	Blati	TRUE
OG4997	Bdors	TRUE
OG4997	Blati	TRUE
OG4998	Bdors	TRUE
OG4998	Blati	TRUE
OG4999	Bdors	TRUE
OG4999	Blati	TRUE
OG5	Bdors	TRUE
OG5	Blati	TRUE
OG50	Bdors	TRUE
OG50	Blati	TRUE
OG500	Bdors	TRUE
OG500	Blati	TRUE
OG5000	Bdors	TRUE
OG5000	Blati	TRUE
OG5001	Bdors	TRUE
OG5001	Blati	TRUE
OG5002	Bdors	TRUE
OG5002	Blati	TRUE
OG5003	Bdors	TRUE
OG5003	Blati	TRUE
OG5004	Bdors	TRUE
OG5004	Blati	TRUE
OG5005	Bdors	TRUE
OG5005	Blati	TRUE
OG5006	Bdors	TRUE
OG5006	Blati	TRUE
OG5007	Bdors	TRUE
OG5007	Blati	TRUE
OG5008	Bdors	TRUE
OG5008	Blati	TRUE
OG5009	Bdors	TRUE
OG5009	Blati	TRUE
OG501	Bdors	TRUE
OG501	Blati	TRUE
OG5010	Bdors	TRUE
OG5010	Blati	TRUE
OG5011	Bdors	TRUE
OG5011	Blati	TRUE
OG5012	Bdors	TRUE
OG5012	Blati	TRUE
OG5013	Bdors	TRUE
OG5013	Blati	TRUE
OG5014	Bdors	TRUE
OG5014	Blati	TRUE
OG5015	Bdors	TRUE
OG5015	Blati	TRUE
OG5016	Bdors	TRUE
OG5016	Blati	TRUE
OG5017	Bdors	TRUE
OG5017	Blati	TRUE
OG5018	Bdors	TRUE
OG5018	Blati	TRUE
OG5019	Bdors	TRUE
OG5019	Blati	TRUE
OG502	Bdors	TRUE
OG502	Blati	TRUE
OG5020	Bdors	TRUE
OG5020	Blati	TRUE
OG5021	Bdors	TRUE
OG5021	Blati	TRUE
OG5022	Bdors	TRUE
OG5022	Blati	TRUE
OG5023	Bdors	TRUE
OG5023	Blati	TRUE
OG5024	Bdors	TRUE
OG5024	Blati	TRUE
OG5025	Bdors	TRUE
OG5025	Blati	TRUE
OG5026	Bdors	TRUE
OG5026	Blati	TRUE
OG5027	Bdors	TRUE
OG5027	Blati	TRUE
OG5028	Bdors	TRUE
OG5028	Blati	TRUE
OG5029	Bdors	TRUE
OG5029	Blati	TRUE
OG503	Bdors	TRUE
OG503	Blati	TRUE
OG5030	Bdors	TRUE
OG5030	Blati	TRUE
OG5031	Bdors	TRUE
OG5031	Blati	TRUE
OG5032	Bdors	TRUE
OG5032	Blati	TRUE
OG5033	Bdors	TRUE
OG5033	Blati	TRUE
OG5034	Bdors	TRUE
OG5034	Blati	TRUE
OG5035	Bdors	TRUE
OG5035	Blati	TRUE
OG5036	Bdors	TRUE
OG5036	Blati	TRUE
OG5037	Bdors	TRUE
OG5037	Blati	TRUE
OG5038	Bdors	TRUE
OG5038	Blati	TRUE
OG5039	Bdors	TRUE
OG5039	Blati	TRUE
OG504	Bdors	TRUE
OG504	Blati	TRUE
OG5040	Bdors	TRUE
OG5040	Blati	TRUE
OG5041	Bdors	TRUE
OG5041	Blati	TRUE
OG5042	Bdors	TRUE
OG5042	Blati	TRUE
OG5043	Bdors	TRUE
OG5043	Blati	TRUE
OG5044	Bdors	TRUE
OG5044	Blati	TRUE
OG5045	Bdors	TRUE
OG5045	Blati	TRUE
OG5046	Bdors	TRUE
OG5046	Blati	TRUE
OG5047	Bdors	TRUE
OG5047	Blati	TRUE
OG5048	Bdors	TRUE
OG5048	Blati	TRUE
OG5049	Bdors	TRUE
OG5049	Blati	TRUE
OG505	Bdors	TRUE
OG505	Blati	TRUE
OG5050	Bdors	TRUE
OG5050	Blati	TRUE
OG5051	Bdors	TRUE
OG5051	Blati	TRUE
OG5052	Bdors	TRUE
OG5052	Blati	TRUE
OG5053	Bdors	TRUE
OG5053	Blati	TRUE
OG5054	Bdors	TRUE
OG5054	Blati	TRUE
OG5055	Bdors	TRUE
OG5055	Blati	TRUE
OG5056	Bdors	TRUE
OG5056	Blati	TRUE
OG5057	Bdors	TRUE
OG5057	Blati	TRUE
OG5058	Bdors	TRUE
OG5058	Blati	TRUE
OG5059	Bdors	TRUE
OG5059	Blati	TRUE
OG506	Bdors	TRUE
OG506	Blati	TRUE
OG5060	Bdors	TRUE
OG5060	Blati	TRUE
OG5061	Bdors	TRUE
OG5061	Blati	TRUE
OG5062	Bdors	TRUE
OG5062	Blati	TRUE
OG5063	Bdors	TRUE
OG5063	Blati	TRUE
OG5064	Bdors	TRUE
OG5064	Blati	TRUE
OG5065	Bdors	TRUE
OG5065	Blati	TRUE
OG5066	Bdors	TRUE
OG5066	Blati	TRUE
OG5067	Bdors	TRUE
OG5067	Blati	TRUE
OG5068	Bdors	TRUE
OG5068	Blati	TRUE
OG5069	Bdors	TRUE
OG5069	Blati	TRUE
OG507	Bdors	TRUE
OG507	Blati	TRUE
OG5070	Bdors	TRUE
OG5070	Blati	TRUE
OG5071	Bdors	TRUE
OG5071	Blati	TRUE
OG5072	Bdors	TRUE
OG5072	Blati	TRUE
OG5073	Bdors	TRUE
OG5073	Blati	TRUE
OG5074	Bdors	TRUE
OG5074	Blati	TRUE
OG5075	Bdors	TRUE
OG5075	Blati	TRUE
OG5076	Bdors	TRUE
OG5076	Blati	TRUE
OG5077	Bdors	TRUE
OG5077	Blati	TRUE
OG5078	Bdors	TRUE
OG5078	Blati	TRUE
OG5079	Bdors	TRUE
OG5079	Blati	TRUE
OG508	Bdors	TRUE
OG508	Blati	TRUE
OG5080	Bdors	TRUE
OG5080	Blati	TRUE
OG5081	Bdors	TRUE
OG5081	Blati	TRUE
OG5082	Bdors	TRUE
OG5082	Blati	TRUE
OG5083	Bdors	TRUE
OG5083	Blati	TRUE
OG5084	Bdors	TRUE
OG5084	Blati	TRUE
OG5085	Bdors	TRUE
OG5085	Blati	TRUE
OG5086	Bdors	TRUE
OG5086	Blati	TRUE
OG5087	Bdors	TRUE
OG5087	Blati	TRUE
OG5088	Bdors	TRUE
OG5088	Blati	TRUE
OG5089	Bdors	TRUE
OG5089	Blati	TRUE
OG509	Bdors	TRUE
OG509	Blati	TRUE
OG5090	Bdors	TRUE
OG5090	Blati	TRUE
OG5091	Bdors	TRUE
OG5091	Blati	TRUE
OG5092	Bdors	TRUE
OG5092	Blati	TRUE
OG5093	Bdors	TRUE
OG5093	Blati	TRUE
OG5094	Bdors	TRUE
OG5094	Blati	TRUE
OG5095	Bdors	TRUE
OG5095	Blati	TRUE
OG5096	Bdors	TRUE
OG5096	Blati	TRUE
OG5097	Bdors	TRUE
OG5097	Blati	TRUE
OG5098	Bdors	TRUE
OG5098	Blati	TRUE
OG5099	Bdors	TRUE
OG5099	Blati	TRUE
OG51	Bdors	TRUE
OG51	Blati	TRUE
OG510	Bdors	TRUE
OG510	Blati	TRUE
OG5100	Bdors	TRUE
OG5100	Blati	TRUE
OG5101	Bdors	TRUE
OG5101	Blati	TRUE
OG5102	Bdors	TRUE
OG5102	Blati	TRUE
OG5103	Bdors	TRUE
OG5103	Blati	TRUE
OG5104	Bdors	TRUE
OG5104	Blati	TRUE
OG5105	Bdors	TRUE
OG5105	Blati	TRUE
OG5106	Bdors	TRUE
OG5106	Blati	TRUE
OG5107	Bdors	TRUE
OG5107	Blati	TRUE
OG5108	Bdors	TRUE
OG5108	Blati	TRUE
OG5109	Bdors	TRUE
OG5109	Blati	TRUE
OG511	Bdors	TRUE
OG511	Blati	TRUE
OG5110	Bdors	TRUE
OG5110	Blati	TRUE
OG5111	Bdors	TRUE
OG5111	Blati	TRUE
OG5112	Bdors	TRUE
OG5112	Blati	TRUE
OG5113	Bdors	TRUE
OG5113	Blati	TRUE
OG5114	Bdors	TRUE
OG5114	Blati	TRUE
OG5115	Bdors	TRUE
OG5115	Blati	TRUE
OG5116	Bdors	TRUE
OG5116	Blati	TRUE
OG5117	Bdors	TRUE
OG5117	Blati	TRUE
OG5118	Bdors	TRUE
OG5118	Blati	TRUE
OG5119	Bdors	TRUE
OG5119	Blati	TRUE
OG512	Bdors	TRUE
OG512	Blati	TRUE
OG5120	Bdors	TRUE
OG5120	Blati	TRUE
OG5121	Bdors	TRUE
OG5121	Blati	TRUE
OG5122	Bdors	TRUE
OG5122	Blati	TRUE
OG5123	Bdors	TRUE
OG5123	Blati	TRUE
OG5124	Bdors	TRUE
OG5124	Blati	TRUE
OG5125	Bdors	TRUE
OG5125	Blati	TRUE
OG5126	Bdors	TRUE
OG5126	Blati	TRUE
OG5127	Bdors	TRUE
OG5127	Blati	TRUE
OG5128	Bdors	TRUE
OG5128	Blati	TRUE
OG5129	Bdors	TRUE
OG5129	Blati	TRUE
OG513	Bdors	TRUE
OG513	Blati	TRUE
OG5130	Bdors	TRUE
OG5130	Blati	TRUE
OG5131	Bdors	TRUE
OG5131	Blati	TRUE
OG5132	Bdors	TRUE
OG5132	Blati	TRUE
OG5133	Bdors	TRUE
OG5133	Blati	TRUE
OG5134	Bdors	TRUE
OG5134	Blati	TRUE
OG5135	Bdors	TRUE
OG5135	Blati	TRUE
OG5136	Bdors	TRUE
OG5136	Blati	TRUE
OG5137	Bdors	TRUE
OG5137	Blati	TRUE
OG5138	Bdors	TRUE
OG5138	Blati	TRUE
OG5139	Bdors	TRUE
OG5139	Blati	TRUE
OG514	Bdors	TRUE
OG514	Blati	TRUE
OG5140	Bdors	TRUE
OG5140	Blati	TRUE
OG5141	Bdors	TRUE
OG5141	Blati	TRUE
OG5142	Bdors	TRUE
OG5142	Blati	TRUE
OG5143	Bdors	TRUE
OG5143	Blati	TRUE
OG5144	Bdors	TRUE
OG5144	Blati	TRUE
OG5145	Bdors	TRUE
OG5145	Blati	TRUE
OG5146	Bdors	TRUE
OG5146	Blati	TRUE
OG5147	Bdors	TRUE
OG5147	Blati	TRUE
OG5148	Bdors	TRUE
OG5148	Blati	TRUE
OG5149	Bdors	TRUE
OG5149	Blati	TRUE
OG515	Bdors	TRUE
OG515	Blati	TRUE
OG5150	Bdors	TRUE
OG5150	Blati	TRUE
OG5151	Bdors	TRUE
OG5151	Blati	TRUE
OG5152	Bdors	TRUE
OG5152	Blati	TRUE
OG5153	Bdors	TRUE
OG5153	Blati	TRUE
OG5154	Bdors	TRUE
OG5154	Blati	TRUE
OG5155	Bdors	TRUE
OG5155	Blati	TRUE
OG5156	Bdors	TRUE
OG5156	Blati	TRUE
OG5157	Bdors	TRUE
OG5157	Blati	TRUE
OG5158	Bdors	TRUE
OG5158	Blati	TRUE
OG5159	Bdors	TRUE
OG5159	Blati	TRUE
OG516	Bdors	TRUE
OG516	Blati	TRUE
OG5160	Bdors	TRUE
OG5160	Blati	TRUE
OG5161	Bdors	TRUE
OG5161	Blati	TRUE
OG5162	Bdors	TRUE
OG5162	Blati	TRUE
OG5163	Bdors	TRUE
OG5163	Blati	TRUE
OG5164	Bdors	TRUE
OG5164	Blati	TRUE
OG5165	Bdors	TRUE
OG5165	Blati	TRUE
OG5166	Bdors	TRUE
OG5166	Blati	TRUE
OG5167	Bdors	TRUE
OG5167	Blati	TRUE
OG5168	Bdors	TRUE
OG5168	Blati	TRUE
OG5169	Bdors	TRUE
OG5169	Blati	TRUE
OG517	Bdors	TRUE
OG517	Blati	TRUE
OG5170	Bdors	TRUE
OG5170	Blati	TRUE
OG5171	Bdors	TRUE
OG5171	Blati	TRUE
OG5172	Bdors	TRUE
OG5172	Blati	TRUE
OG5173	Bdors	TRUE
OG5173	Blati	TRUE
OG5174	Bdors	TRUE
OG5174	Blati	TRUE
OG5175	Bdors	TRUE
OG5175	Blati	TRUE
OG5176	Bdors	TRUE
OG5176	Blati	TRUE
OG5177	Bdors	TRUE
OG5177	Blati	TRUE
OG5178	Bdors	TRUE
OG5178	Blati	TRUE
OG5179	Bdors	TRUE
OG5179	Blati	TRUE
OG518	Bdors	TRUE
OG518	Blati	TRUE
OG5180	Bdors	TRUE
OG5180	Blati	TRUE
OG5181	Bdors	TRUE
OG5181	Blati	TRUE
OG5182	Bdors	TRUE
OG5182	Blati	TRUE
OG5183	Bdors	TRUE
OG5183	Blati	TRUE
OG5184	Bdors	TRUE
OG5184	Blati	TRUE
OG5185	Bdors	TRUE
OG5185	Blati	TRUE
OG5186	Bdors	TRUE
OG5186	Blati	TRUE
OG5187	Bdors	TRUE
OG5187	Blati	TRUE
OG5188	Bdors	TRUE
OG5188	Blati	TRUE
OG5189	Bdors	TRUE
OG5189	Blati	TRUE
OG519	Bdors	TRUE
OG519	Blati	TRUE
OG5190	Bdors	TRUE
OG5190	Blati	TRUE
OG5191	Bdors	TRUE
OG5191	Blati	TRUE
OG5192	Bdors	TRUE
OG5192	Blati	TRUE
OG5193	Bdors	TRUE
OG5193	Blati	TRUE
OG5194	Bdors	TRUE
OG5194	Blati	TRUE
OG5195	Bdors	TRUE
OG5195	Blati	TRUE
OG5196	Bdors	TRUE
OG5196	Blati	TRUE
OG5197	Bdors	TRUE
OG5197	Blati	TRUE
OG5198	Bdors	TRUE
OG5198	Blati	TRUE
OG5199	Bdors	TRUE
OG5199	Blati	TRUE
OG52	Bdors	TRUE
OG52	Blati	TRUE
OG520	Bdors	TRUE
OG520	Blati	TRUE
OG5200	Bdors	TRUE
OG5200	Blati	TRUE
OG5201	Bdors	TRUE
OG5201	Blati	TRUE
OG5202	Bdors	TRUE
OG5202	Blati	TRUE
OG5203	Bdors	TRUE
OG5203	Blati	TRUE
OG5204	Bdors	TRUE
OG5204	Blati	TRUE
OG5205	Bdors	TRUE
OG5205	Blati	TRUE
OG5206	Bdors	TRUE
OG5206	Blati	TRUE
OG5207	Bdors	TRUE
OG5207	Blati	TRUE
OG5208	Bdors	TRUE
OG5208	Blati	TRUE
OG5209	Bdors	TRUE
OG5209	Blati	TRUE
OG521	Bdors	TRUE
OG521	Blati	TRUE
OG5210	Bdors	TRUE
OG5210	Blati	TRUE
OG5211	Bdors	TRUE
OG5211	Blati	TRUE
OG5212	Bdors	TRUE
OG5212	Blati	TRUE
OG5213	Bdors	TRUE
OG5213	Blati	TRUE
OG5214	Bdors	TRUE
OG5214	Blati	TRUE
OG5215	Bdors	TRUE
OG5215	Blati	TRUE
OG5216	Bdors	TRUE
OG5216	Blati	TRUE
OG5217	Bdors	TRUE
OG5217	Blati	TRUE
OG5218	Bdors	TRUE
OG5218	Blati	TRUE
OG5219	Bdors	TRUE
OG5219	Blati	TRUE
OG522	Bdors	TRUE
OG522	Blati	TRUE
OG5220	Bdors	TRUE
OG5220	Blati	TRUE
OG5221	Bdors	TRUE
OG5221	Blati	TRUE
OG5222	Bdors	TRUE
OG5222	Blati	TRUE
OG5223	Bdors	TRUE
OG5223	Blati	TRUE
